西方	せいほう	n
見せ場	みせば	n
見栄	みえ	n
調査官	ちょうさかん	n
諒	りょう	n
負け犬	まけいぬ	n
貸付	かしつけ	vs
足取り	あしどり	n
軍国	ぐんこく	n
軍需	ぐんじゅ	n
輝かしい	かがやかしい	adj-i
遷移	せんい	vs
都城	とじょう	n
都庁	とちょう	n
酢酸	さくさん	n
酪農	らくのう	n
野性	やせい	n
野手	やしゅ	n
鉄人	てつじん	n
鎮静	ちんせい	vs
難問	なんもん	vs
顛末	てんまつ	n
飛び交う	とびかう	v5u
飼い犬	かいいぬ	n
高砂	たかさご	n
あいこ	あいこ	n
あてる	あてる	v1
うろ覚え	うろおぼえ	n
からくり	からくり	n
こわく	こわく	vs
しびれ	しびれ	n
すさまじい	すさまじい	adj-i
そらす	そらす	v5s
つくす	つくす	v5s
なめる	なめる	v1
ならい	ならい	n
ばあさん	ばあさん	n
ひとこと	ひとこと	vs
ほこり	ほこり	n
みなと	みなと	n
ろうそく	ろうそく	n
アダプター	アダプター	n
アハハ	あはは	int
アミューズメント	アミューズメント	n
アラバマ	アラバマ	n
アルカディア	アルカディア	n
アルバ	アルバー	n
アルパカ	アルパカ	n
イングリッシュ	イングリッシュ	n
インサイド	インサイド	n
ウェイトレス	ウェイトレス	n
エチオピア	エチオピア	n
エレクトロニクス	エレクトロニクス	n
オクラ	オクラ	n
オリジナリティ	オリジナリティー	n
カチカチ	カチカチ	adv
カップラーメン	カップラーメン	n
カマキリ	かまきり	n
カメレオン	カメレオン	n
ガイダンス	ガイダンス	n
キリシタン	キリシタン	n
クローム	クロム	n
グイグイ	ぐいぐい	vs
グラドル	グラドル	n
ケルト	ケルト	n
コソコソ	こそこそ	vs
コバルト	コバルト	n
コンドル	コンドル	n
サガ	サガ	n
シヴァ	シヴァ	n
ジオラマ	ジオラマ	n
スカイライン	スカイライン	n
スケルトン	スケルトン	n
スパゲッティ	スパゲティ	n
スピッツ	スピッツ	n
スペクトル	スペクトル	n
ダルマ	だるま	n
ダンディ	ダンディ	n
ダンプ	ダンプ	vs
チャリティ	チャリティー	n
チャーター	チャーター	vs
チョン	チョン	n
ツメ	ツメ	n
トリミング	トリミング	vs
ノートン	ノートン	n
ビースト	ビースト	n
ピッコロ	ピッコロ	n
フルサイズ	フルサイズ	n
ブラブラ	ぶらぶら	vs
プレイリスト	プレイリスト	n
プードル	プードル	n
ヘルニア	ヘルニア	n
ベイビー	ベビー	n
ペニー	ペニー	n
ボツ	ボツ	n
ポテトチップス	ポテトチップス	n
ポリゴン	ポリゴン	n
マダガスカル	マダガスカル	n
モンタナ	モンタナ	n
ラズベリー	ラズベリー	n
ルピー	ルピー	n
レガシー	レガシー	n
レクリエーション	レクリエーション	n
ワサビ	わさび	n
一丸	いちがん	n
一人っ子	ひとりっこ	n
一塁	いちるい	n
一概に	いちがいに	adv
万端	ばんたん	n
不吉	ふきつ	adj-na
不遇	ふぐう	n
事務次官	じむじかん	n
人相	にんそう	n
作り上げる	つくりあげる	v1
使い分ける	つかいわける	v1
信任	しんにん	vs
傑	けつ	ctr
内気	うちき	adj-na
冷水	れいすい	n
出来上がる	できあがる	v5r
切に	せつに	adv
初心	しょしん	adj-na
前夜祭	ぜんやさい	n
前置き	まえおき	vs
助産	じょさん	n
北方領土	ほっぽうりょうど	n
半々	はんはん	n
卓上	たくじょう	n
原本	げんぽん	n
厩舎	きゅうしゃ	n
取りやめ	とりやめ	n
古河	ふるかわ	n
各部	かくぶ	n
同氏	どうし	n
吸着	きゅうちゃく	vs
吹き飛ばす	ふきとばす	v5s
嘆願	たんがん	vs
国防総省	こくぼうそうしょう	n
夜遊び	よあそび	vs
大前提	だいぜんてい	n
大海	たいかい	n
大金持ち	おおがねもち	n
失墜	しっつい	vs
姫君	ひめぎみ	n
学内	がくない	n
定形	ていけい	n
家紋	かもん	n
宿屋	やどや	n
寝床	ねどこ	n
小銃	しょうじゅう	n
就き	つき	exp
尾行	びこう	vs
屈折	くっせつ	vs
峡谷	きょうこく	n
左遷	させん	vs
差し止め	さしとめ	n
師事	しじ	vs
従属	じゅうぞく	vs
悦	えつ	n
悪しき	あしき	n
悪女	あくじょ	n
戦果	せんか	n
扶桑	ふそう	n
抜本	ばっぽん	n
探究	たんきゅう	vs
改悪	かいあく	vs
改行	かいぎょう	vs
攻守	こうしゅ	n
数多い	かずおおい	adj-i
文化庁	ぶんかちょう	n
断つ	たつ	v5t
既刊	きかん	n
明神	みょうじん	n
明美	めいび	adj-na
暇人	ひまじん	n
暗証	あんしょう	n
書式	しょしき	n
朧	おぼろ	adj-na
木の下	このもと	exp
末永く	すえながく	adv
果樹	かじゅ	n
根こそぎ	ねこそぎ	adv
桁違い	けたちがい	adj-na
植える	うえる	v1
極道	ごくどう	adj-na
次点	じてん	n
欺瞞	ぎまん	vs
母上	ははうえ	n
母音	ぼいん	n
毛根	もうこん	n
海戦	かいせん	n
海浜	かいひん	n
渓	たに	n
温厚	おんこう	adj-na
源流	げんりゅう	n
焔	ほのお	n
無休	むきゅう	n
燻製	くんせい	n
猫背	ねこぜ	n
珊瑚	さんご	n
現実味	げんじつみ	n
異名	いみょう	n
白身	しろみ	n
監	げん	n
砲塔	ほうとう	n
秘書官	ひしょかん	n
積立	つみたて	n
穏健	おんけん	adj-na
童謡	どうよう	n
第一線	だいいっせん	n
筋合い	すじあい	n
組み込む	くみこむ	v5m
経口	けいこう	n
総力	そうりょく	n
美濃	みの	n
義援金	ぎえんきん	n
翡翠	かわせみ	n
育休	いくきゅう	n
腋	わき	n
自由党	じゆうとう	n
自認	じにん	vs
菜園	さいえん	n
街路	がいろ	n
表皮	ひょうひ	n
裏話	うらばなし	n
覇王	はおう	n
見ず知らず	みずしらず	n
見せしめ	みせしめ	n
見もの	みもの	n
見上げる	みあげる	v1
見地	けんち	n
誇示	こじ	vs
謳歌	おうか	vs
貢	こう	n
踵	かかと	n
辰巳	たつみ	n
返り討ち	かえりうち	n
逃がす	にがす	v5s
通り抜け	とおりぬけ	n
通夜	つや	n
逝去	せいきょ	vs
進級	しんきゅう	vs
違約	いやく	vs
遠近	えんきん	n
重んじる	おもんじる	v1
金太郎	きんたろう	n
銀杏	いちょう	n
鑑識	かんしき	vs
防空	ぼうくう	n
除隊	じょたい	vs
雑用	ざつよう	n
電解	でんかい	vs
霊長	れいちょう	n
鞠	まり	n
預かる	あずかる	v5r
風花	かざばな	n
飲み込む	のみこむ	v5m
高地	こうち	n
あたらしい	あたらしい	adj-i
いっそう	いっそう	adv
うっとり	うっとり	vs
おかみ	おかみ	n
おさめ	おさめ	n
お預け	おあずけ	n
かない	かない	n
ぎゅっと	ぎゅっと	vs
くっつく	くっつく	v5k
この上ない	このうえない	exp
こもる	こもる	v5r
こよなく	こよなく	adv
さらす	さらす	v5s
しゃがん	しゃがん	n
でたらめ	でたらめ	n
どんぶり	どんぶり	n
なつい	なつい	adj-i
のせる	のせる	v1
のっけ	のっけ	n
まずまず	まずまず	n
みずから	みずから	n
めでたし	めでたし	exp
イリュージョン	イリュージョン	n
オルゴール	オルゴール	n
キャット	キャット	n
キャビネット	キャビネット	n
ギフ	ジフ	n
クエン	くえん	n
クルド	クルド	n
コミカライズ	コミカライズ	vs
コメディアン	コメディアン	n
ゴリゴリ	ゴリゴリ	adv
サケ	さけ	n
サツマイモ	さつまいも	n
サンライズ	サンライズ	n
ショウガ	しょうが	n
ジャイロ	ジャイロ	n
ジンギスカン	ジンギスかん	n
スコッチ	スコッチ	n
スズメバチ	スズメばち	n
ズブズブ	ズブズブ	adv
センサ	センサー	n
センチュリー	センチュリー	n
ソナー	ソナー	n
タペストリー	タペストリー	n
タリン	タリン	n
テメー	てめえ	pn
ディープ	ディープ	n
デューク	デューク	n
トピックス	トピックス	n
トリップ	トリップ	vs
トリートメント	トリートメント	vs
ドカン	ドカン	adv
ドタキャン	ドタキャン	vs
ハイレゾ	ハイレゾ	n
バイナリ	バイナリ	n
パクチー	パクチー	n
パセリ	パセリ	n
パドル	パドル	n
パンサー	パンサー	n
パーソナリティー	パーソナリティー	n
ヒアリング	ヒアリング	n
ビデオカメラ	ビデオカメラ	n
ビュー	ビュー	n
フォーミュラ	フォーミュラ	n
ヘロイン	ヘロイン	n
ベレー	ベレー	n
ボット	ボット	n
マグ	マグ	n
マッピング	マッピング	n
マルチプレイ	マルチプレイ	n
リトアニア	リトアニア	n
リハ	リハ	n
レックス	レックス	n
ヵ所	かしょ	n
一目瞭然	いちもくりょうぜん	adj-na
万年筆	まんねんひつ	n
三塁	さんるい	n
不仲	ふなか	n
両日	りょうじつ	n
中南米	ちゅうなんべい	n
主として	しゅとして	exp
主旨	しゅし	n
互角	ごかく	n
何でもかんでも	なんでもかんでも	adv
侯	こう	n
偏頭痛	へんずつう	n
先行き	さきゆき	n
免税	めんぜい	vs
入室	にゅうしつ	vs
全線	ぜんせん	n
兼ね合い	かねあい	vs
内職	ないしょく	vs
切り落とし	きりおとし	n
初旬	しょじゅん	adv
制する	せいする	vs
加勢	かせい	vs
勝訴	しょうそ	vs
半熟	はんじゅく	n
厂	がんだれ	n
受け皿	うけざら	n
可否	かひ	n
周波	しゅうは	n
品格	ひんかく	n
哨戒	しょうかい	vs
国力	こくりょく	n
坊ちゃん	ぼっちゃん	n
増水	ぞうすい	vs
大志	たいし	n
天馬	てんば	n
太刀打ち	たちうち	vs
失策	しっさく	vs
奇蹟	きせき	n
女好き	おんなずき	n
封じ込め	ふうじこめ	n
封建	ほうけん	vs
小春	こはる	n
山村	さんそん	n
年来	ねんらい	n
広東	カントン	n
庶子	しょし	n
引渡し	ひきわたし	n
強襲	きょうしゅう	vs
得策	とくさく	adj-na
応対	おうたい	vs
悪評	あくひょう	n
感化	かんか	vs
慌てる	あわてる	v1
手製	てせい	n
押し上げ	おしあげ	n
摂津	せっつ	n
放水	ほうすい	vs
救難	きゅうなん	n
敬虔	けいけん	adj-na
整列	せいれつ	vs
昇り	のぼり	n
明け方	あけがた	n
未開	みかい	n
核ミサイル	かくミサイル	n
横暴	おうぼう	adj-na
段位	だんい	n
気流	きりゅう	n
水力	すいりょく	n
氷山	ひょうざん	n
法王	ほうおう	n
洋風	ようふう	n
消灯	しょうとう	vs
淫語	いんご	n
溶融	ようゆう	adj-na
炊く	たく	v5k
熟し	こなし	n
熱愛	ねつあい	vs
猛毒	もうどく	n
疎開	そかい	vs
病名	びょうめい	n
病床	びょうしょう	n
白血球	はっけっきゅう	n
省令	しょうれい	n
神格	しんかく	n
称える	たたえる	v1
税法	ぜいほう	n
種々	しゅじゅ	n
算定	さんてい	vs
米兵	べいへい	n
素行	そこう	n
細長い	ほそながい	adj-i
羞恥心	しゅうちしん	n
耳鳴り	みみなり	n
脅す	おどす	v5s
自伝	じでん	n
自習	じしゅう	vs
至って	いたって	adv
花瓶	かびん	n
草木	くさき	n
華奢	きゃしゃ	adj-na
血行	けっこう	n
言わば	いわば	adv
討議	とうぎ	vs
試乗	しじょう	vs
謝礼	しゃれい	vs
赤道	せきどう	n
軟弱	なんじゃく	adj-na
転々	てんてん	vs
軽食	けいしょく	n
辛うじて	かろうじて	adv
近世	きんせい	n
遅らせる	おくらせる	v1
遊歩道	ゆうほどう	n
邦題	ほうだい	n
都議	とぎ	n
釈迦	しゃか	n
野次	やじ	n
金塊	きんかい	n
金欠	きんけつ	n
鉄血	てっけつ	n
長引く	ながびく	v5k
長靴	ながぐつ	n
雑多	ざった	adj-na
雪国	ゆきぐに	n
青龍	せいりょう	n
非売品	ひばいひん	n
頭数	あたまかず	n
風向き	かざむき	n
風物詩	ふうぶつし	n
騎兵	きへい	n
高血圧	こうけつあつ	n
魔道	まどう	n
鮮魚	せんぎょ	n
鼻毛	はなげ	n
あらし	あらし	n
いちど	いちど	n
うちわ	うちわ	n
お先	おさき	n
お構い	おかまい	n
かるた	かるた	n
きもの	きもの	n
どきどき	どきどき	adv
なめらか	なめらか	adj-na
はよう	はよう	n
ひょう	ひょう	n
ふとん	ふとん	n
もてなし	もてなし	vs
やわらかい	やわらかい	adj-i
アコーディオン	アコーディオン	n
アラート	アラート	n
エクアドル	エクアドル	n
オペ	オペ	vs
カムバック	カムバック	vs
カラム	カラム	n
カーネーション	カーネーション	n
ガイジ	ガイジ	n
ガーナ	ガーナ	n
キウイ	キウイ	n
キャンピング	キャンピング	n
グロリア	グロリア	n
ケンブリッジ	ケンブリッジ	n
コルク	コルク	n
コンチネンタル	コンチネンタル	n
コーディング	コーディング	vs
サック	サック	n
サーベル	サーベル	n
シェパード	シェパード	n
シロアリ	しろあり	n
スタイリング	スタイリング	n
スピリッツ	スピリッツ	n
スプラッシュ	スプラッシュ	n
ダビング	ダビング	vs
チャイ	チャイ	n
テスラ	テスラ	n
テトリス	テトリス	n
トート	トート	n
ネクスト	ネクスト	n
ハッスル	ハッスル	vs
バケット	バケツ	n
バトラー	バトラー	n
バレリーナ	バレリーナ	n
パフ	パフ	n
ヒステリー	ヒステリー	n
ビー	ビー	n
ファスナー	ファスナー	n
ファンク	ファンク	n
フィード	フィード	n
フットワーク	フットワーク	n
フロート	フロート	n
ブレーン	ブレーン	n
プロセッサー	プロセッサー	n
ヘラ	へら	n
ペガサス	ペガサス	n
ホタテ	ほたて	n
ホノルル	ホノルル	n
ポッド	ポッド	n
マザーズ	マザーズ	n
マルク	マルク	n
マンホール	マンホール	n
メルトダウン	メルトダウン	n
ラッチ	ラッチ	vs
ラビ	ラビ	n
ルーズ	ルーズ	adj-na
ロータス	ロータス	n
ワイプ	ワイプ	n
ヴィンテージ	ヴィンテージ	n
一室	いっしつ	n
一軒家	いっけんや	n
下限	かげん	n
不適合	ふてきごう	n
両目	りょうめ	n
両社	りょうしゃ	n
中等	ちゅうとう	n
主成分	しゅせいぶん	n
乗換	のりかえ	vs
乱す	みだす	v5s
仕向け	しむけ	n
付け替え	つけかえ	n
令状	れいじょう	n
伊勢神宮	いせじんぐう	n
会得	えとく	vs
低空	ていくう	n
住処	すみか	n
偶	ぐう	n
入植	にゅうしょく	vs
六つ	むっつ	
六月	ろくがつ	n
切り出し	きりだし	n
列伝	れつでん	n
別世界	べっせかい	n
剥がす	はがす	v5s
加湿	かしつ	vs
勝ち負け	かちまけ	n
半角	はんかく	n
南下	なんか	vs
博覧	はくらん	n
危なく	あぶなく	adv
友子	ともこ	n
取手	とって	n
古本屋	ふるほんや	n
司る	つかさどる	v5r
名指し	なざし	vs
吾妻	あずま	n
喰う	くう	v5u
地熱	ちねつ	n
執務	しつむ	vs
声帯	せいたい	n
夕べ	ゆうべ	n
家来	けらい	n
寝返り	ねがえり	vs
屏風	びょうぶ	n
山登り	やまのぼり	n
島国	しまぐに	n
市政	しせい	n
常習	じょうしゅう	vs
平時	へいじ	n
平衡	へいこう	vs
建材	けんざい	n
弁論	べんろん	vs
当主	とうしゅ	n
彩り	いろどり	n
従姉妹	いとこ	n
恒久	こうきゅう	n
戴冠	たいかん	vs
手加減	てかげん	n
捧ぐ	ささぐ	v5g
摂る	とる	v5r
摘み	つまみ	n
放牧	ほうぼく	vs
教委	きょうい	n
新任	しんにん	n
新天地	しんてんち	n
暮	くれ	n
欠場	けつじょう	vs
歌い手	うたいて	n
死守	ししゅ	vs
民意	みんい	n
注意深く	ちゅういぶかく	adv
洛	らく	n
流暢	りゅうちょう	adj-na
浮浪	ふろう	vs
海賊版	かいぞくばん	n
淋しい	さびしい	adj-i
添い寝	そいね	vs
渕	ふち	n
潰瘍	かいよう	n
激動	げきどう	vs
激情	げきじょう	n
濤	なみ	n
為す	なす	v5s
無形	むけい	n
熱望	ねつぼう	vs
爆走	ばくそう	vs
牢屋	ろうや	n
甲冑	かっちゅう	n
疎い	うとい	adj-i
発色	はっしょく	vs
白骨	はっこつ	n
県境	けんざかい	n
真っ向	まっこう	n
真木	まき	n
真紅	しんく	n
短調	たんちょう	n
禄	ろく	n
空前	くうぜん	n
管区	かんく	n
緯度	いど	n
習い事	ならいごと	n
胡散臭い	うさんくさい	adj-i
脆い	もろい	adj-i
自給	じきゅう	vs
若返り	わかがえり	vs
茸	きのこ	n
菜の花	なのはな	exp
薄っぺら	うすっぺら	adj-na
見下す	みくだす	v5s
見付け	みつけ	n
言い換える	いいかえる	v1
設問	せつもん	vs
豊作	ほうさく	n
踊り子	おどりこ	n
踏み台	ふみだい	n
遂げる	とげる	v1
遮蔽	しゃへい	vs
配役	はいやく	n
重罪	じゅうざい	n
鈍	どん	adj-na
鉄分	てつぶん	n
長調	ちょうちょう	n
陳述	ちんじゅつ	vs
非対称	ひたいしょう	n
面倒臭い	めんどくさい	adj-i
音信	おんしん	n
音読	おんどく	vs
麺類	めんるい	n
いかんせん	いかんせん	exp
いっこ	いっこ	n
いにしえ	いにしえ	n
いのり	いのり	n
からん	からん	n
かれん	かれん	adj-na
こする	こする	vs
こたえ	こたえ	n
ごろごろ	ごろごろ	vs
さむい	さむい	adj-i
しみる	しみる	v1
すかさず	すかさず	adv
すすき	すすき	n
とうに	とうに	adv
とろろ	とろろ	n
どことなく	どことなく	adv
どっと	どっと	adv
なにしろ	なにしろ	adv
ばらまく	ばらまく	v5k
ひより	ひより	n
びしょ濡れ	びしょぬれ	n
ぶっこ	ぶっこ	vs
まっとう	まっとう	adj-na
むすび	むすび	n
めずらしい	めずらしい	adj-i
やくざ	やくざ	n
やらかす	やらかす	v5s
アグレッシブ	アグレッシブ	adj-na
アスキー	アスキー	n
エアバッグ	エアバッグ	n
エッセンス	エッセンス	n
エネ	エネ	n
オクラホマ	オクラホマ	n
オセロ	オセロ	n
オムニバス	オムニバス	n
オーガニック	オーガニック	adj-na
キジ	きじ	n
キックオフ	キックオフ	n
クラクラ	クラクラ	vs
クレヨン	クレヨン	n
クローズド	クローズド	n
コスタリカ	コスタリカ	n
コネクト	コネクト	vs
サマータイム	サマータイム	n
ショーケース	ショーケース	n
シーケンス	シークェンス	n
ジャンパー	ジャンパー	n
スキャナ	スキャナー	n
スラング	スラング	n
セグメント	セグメント	n
ソー	ソー	ctr
タイト	タイト	adj-na
タンポポ	たんぽぽ	n
チーク	チーク	n
ツイスト	ツイスト	n
ツバキ	つばき	n
デベロッパー	デベロッパー	n
トレイル	トレイル	n
トレーダー	トレーダー	n
ニカラグア	ニカラグア	n
バッサリ	ばっさり	adv
フリック	フリック	vs
プランニング	プランニング	n
プリプリ	プリプリ	vs
ベガ	ベガ	n
ポチッ	ポチッ	adv
ポッポ	ぽっぽ	vs
マギ	マギ	n
マネージャ	マネージャー	n
メカニック	メカニック	adj-na
モリモリ	もりもり	adv
モルモット	モルモット	n
ライフワーク	ライフワーク	n
リリカル	リリカル	adj-na
ルータ	ルーター	n
レクチャー	レクチャー	vs
ローマン	ロマン	n
ワルキューレ	ワルキューレ	n
万物	ばんぶつ	n
三脚	さんきゃく	n
下っ端	したっぱ	n
不平等	ふびょうどう	n
主従	しゅうじゅう	n
二刀流	にとうりゅう	n
仁義	じんぎ	n
伯	はく	n
停車駅	ていしゃえき	n
億劫	おっくう	adj-na
元通り	もとどおり	adj-na
充満	じゅうまん	vs
入れ歯	いれば	n
入山	にゅうざん	vs
凜	りん	adv
出入り口	でいりぐち	n
切れ目	きれめ	n
前哨	ぜんしょう	n
剥き出し	むきだし	adj-na
卒論	そつろん	n
印紙	いんし	n
古臭い	ふるくさい	adj-i
古都	こと	n
合算	がっさん	vs
同数	どうすう	n
君子	くんし	n
吹き抜け	ふきぬけ	n
呟き	つぶやき	n
和らげる	やわらげる	v1
善行	ぜんこう	n
国際線	こくさいせん	n
埋没	まいぼつ	vs
外周	がいしゅう	n
多数決	たすうけつ	n
大場	おおば	n
大敗	たいはい	vs
好い	よい	adj-i
好都合	こうつごう	adj-na
官民	かんみん	n
実り	みのり	n
客層	きゃくそう	n
家主	やぬし	n
寄り添う	よりそう	v5u
専制	せんせい	vs
小文字	こもじ	n
屠殺	とさつ	vs
山野	さんや	n
島民	とうみん	n
川原	かわら	n
工科	こうか	n
幼馴染み	おさななじみ	n
弾幕	だんまく	n
往々	おうおう	adv
思いがけない	おもいがけない	adj-i
急所	きゅうしょ	n
恣意	しい	n
息切れ	いきぎれ	vs
意訳	いやく	vs
憲章	けんしょう	n
払い戻し	はらいもどし	vs
挙げ句	あげく	adv
採る	とる	v5r
敗訴	はいそ	vs
春雨	しゅんう	n
暴く	あばく	v5k
書庫	しょこ	n
最年長	さいねんちょう	n
朝廷	ちょうてい	n
朝陽	ちょうよう	n
本道	ほんどう	n
材木	ざいもく	n
来館	らいかん	vs
模様替え	もようがえ	vs
欲する	ほっする	vs
歯磨き粉	はみがきこ	n
気に入る	きにいる	v5r
気配り	きくばり	vs
水玉	みずたま	n
求職	きゅうしょく	vs
汚名	おめい	n
江上	こうじょう	n
沈静	ちんせい	adj-na
沸く	わく	v5k
泣き虫	なきむし	n
派兵	はへい	vs
海馬	かいば	n
清らか	きよらか	adj-na
清和	せいわ	n
清涼	せいりょう	adj-na
溶液	ようえき	n
激務	げきむ	n
灸	きゅう	n
炎天下	えんてんか	n
煮る	にる	v1
熱唱	ねっしょう	vs
父上	ちちうえ	n
特命	とくめい	n
用水	ようすい	n
異教徒	いきょうと	n
疎外	そがい	vs
盲点	もうてん	n
真心	まごころ	n
短め	みじかめ	n
硬派	こうは	n
確約	かくやく	vs
禁書	きんしょ	n
私学	しがく	n
窪	くぼ	n
競演	きょうえん	vs
紛らわしい	まぎらわしい	adj-i
経年	けいねん	n
経済学部	けいざいがくぶ	n
絵馬	えま	n
総動員	そうどういん	vs
縫合	ほうごう	vs
繁忙	はんぼう	adj-na
美意識	びいしき	n
脳死	のうし	n
自決	じけつ	vs
自警	じけい	vs
色っぽい	いろっぽい	adj-i
艸	くさ	n
苗木	なえぎ	n
若狭	わかさ	n
蔵書	ぞうしょ	n
薬草	やくそう	n
見渡し	みわたし	n
親睦	しんぼく	vs
読み切り	よみきり	n
読み物	よみもの	n
課外	かがい	n
警鐘	けいしょう	n
貴金属	ききんぞく	n
買物	かいもの	n
赤信号	あかしんごう	n
車中	しゃちゅう	n
軟膏	なんこう	n
転入	てんにゅう	vs
転機	てんき	n
農耕	のうこう	n
通風	つうふう	vs
酋長	しゅうちょう	n
陳情	ちんじょう	vs
陸地	りくち	n
雪崩	なだれ	n
音域	おんいき	n
頭巾	ずきん	n
飯店	はんてん	n
骸骨	がいこつ	n
あつめ	あつめ	n
いっち	いっち	vs
うたう	うたう	v5u
うふふ	うふふ	int
うんと	うんと	adv
お上	おかみ	n
かんぱ	かんぱ	n
なごや	なごや	n
はかる	はかる	v5r
アイドリング	アイドリング	n
インタフェース	インタフェース	n
インプット	インプット	vs
ウクレレ	ウクレレ	n
エレガント	エレガント	adj-na
オンパレード	オンパレード	n
カリー	カレー	n
キャプチャ	キャプチャ	n
ギロチン	ギロチン	n
クルス	クルス	n
グー	グー	adj-na
コテージ	コテージ	n
コンタクトレンズ	コンタクトレンズ	n
サザエ	さざえ	n
シャッフル	シャッフル	vs
ジャカルタ	ジャカルタ	n
ジャネット	ジャネット	n
ジャパニーズ	ジャパニーズ	n
ステークス	ステークス	n
スロープ	スロープ	n
セ・リーグ	セリーグ	n
セージ	セージ	n
タイピング	タイピング	n
ダイアモンド	ダイヤモンド	n
ツルツル	つるつる	vs
トレント	トレント	vs
ニトロ	ニトロ	n
ハイチ	ハイチ	n
ヒマラヤ	ヒマラヤ	n
ファストフード	ファストフード	n
フィジー	フィジー	n
プエルトリコ	プエルトリコ	n
ヘルスケア	ヘルスケア	n
ホルン	ホルン	n
リキュール	リキュール	n
ログアウト	ログアウト	vs
中卒	ちゅうそつ	n
主犯	しゅはん	n
人外	じんがい	n
余興	よきょう	n
佛	ほとけ	n
便り	たより	vs
傾倒	けいとう	vs
免れる	まぬがれる	v1
党派	とうは	n
入念	にゅうねん	adj-na
冗長	じょうちょう	adj-na
労使	ろうし	n
即決	そっけつ	vs
卵焼き	たまごやき	n
参道	さんどう	n
取りあえず	とりあえず	adv
口説き	くどき	vs
古風	こふう	adj-na
右端	みぎはし	n
司法省	しほうしょう	n
吐息	といき	n
呼び捨て	よびすて	n
回廊	かいろう	n
囲み	かこみ	n
堕ちる	おちる	v1
塞ぐ	ふさぐ	v5g
墓穴	ぼけつ	n
増築	ぞうちく	vs
大忙し	おおいそがし	n
大群	たいぐん	n
天下り	あまくだり	vs
天災	てんさい	n
天童	てんどう	n
奈落	ならく	n
実弾	じつだん	n
害する	がいする	vs
宿主	しゅくしゅ	n
崩落	ほうらく	vs
底上げ	そこあげ	vs
弾性	だんせい	n
性教育	せいきょういく	n
恫喝	どうかつ	vs
感傷	かんしょう	n
手中	しゅちゅう	n
手探り	てさぐり	vs
手際	てぎわ	n
抱擁	ほうよう	vs
招聘	しょうへい	vs
捕らえる	とらえる	v1
捻挫	ねんざ	vs
握力	あくりょく	n
散財	さんざい	vs
旧約	きゅうやく	n
明星	みょうじょう	n
春夏秋冬	しゅんかしゅうとう	n
昼前	ひるまえ	n
曹長	そうちょう	n
横顔	よこがお	n
機運	きうん	n
母語	ぼご	n
決死	けっし	n
河口	かこう	n
泌尿器	ひにょうき	n
済ます	すます	v5s
濫用	らんよう	vs
煩い	うるさい	adj-i
熱々	あつあつ	n
特段	とくだん	n
特長	とくちょう	n
猟師	りょうし	n
生業	なりわい	n
盤面	ばんめん	n
目下	めした	n
目障り	めざわり	adj-na
直々	じきじき	adv
真正	しんせい	adj-na
短期大学	たんきだいがく	n
砲弾	ほうだん	n
神学	しんがく	n
秋刀魚	さんま	n
突き進む	つきすすむ	v5m
立て直す	たてなおす	v5s
筧	かけひ	n
箒	ほうき	vs
給仕	きゅうじ	vs
継ぎ	つぎ	n
縦断	じゅうだん	vs
罪深い	つみぶかい	adj-i
職歴	しょくれき	n
肉じゃが	にくじゃが	n
胞子	ほうし	n
脱臼	だっきゅう	vs
膵臓	すいぞう	n
自腹	じばら	n
自賛	じさん	vs
街灯	がいとう	n
被ばく	ひばく	vs
装甲車	そうこうしゃ	n
裏口	うらぐち	n
見なす	みなす	v5s
覚せい	かくせい	vs
計器	けいき	n
試運転	しうんてん	vs
識	しき	n
贈与	ぞうよ	vs
転ぶ	ころぶ	v5b
転嫁	てんか	vs
辞	じ	n
退く	しりぞく	v5k
退出	たいしゅつ	vs
過熱	かねつ	vs
道楽	どうらく	n
道義	どうぎ	n
適宜	てきぎ	adj-na
還付	かんぷ	vs
邪道	じゃどう	n
鋳造	ちゅうぞう	vs
閉館	へいかん	vs
防寒	ぼうかん	n
防火	ぼうか	vs
雑巾	ぞうきん	n
雷撃	らいげき	vs
静電気	せいでんき	n
非核	ひかく	n
養生	ようじょう	vs
香ばしい	こうばしい	adj-i
駅名	えきめい	n
騒がしい	さわがしい	adj-i
あおり	あおり	n
おぞましい	おぞましい	adj-i
おっきい	おっきい	adj-i
おもし	おもし	n
お人好し	おひとよし	n
お通し	おとおし	n
くわしく	くわしく	adv
こぶし	こぶし	n
さかい	さかい	n
さては	さては	conj
しっか	しっか	vs
しなやか	しなやか	adj-na
しれっと	しれっと	vs
ずれる	ずれる	v1
せっかち	せっかち	adj-na
それどころ	それどころ	exp
つきもの	つきもの	n
とやかく	とやかく	adv
なじみ	なじみ	n
にいさん	にいさん	n
にっぽん	にっぽん	n
はっぴ	はっぴ	n
ふたば	ふたば	n
まっしぐら	まっしぐら	adv
もてる	もてる	v1
もりもり	もりもり	adv
らくらく	らくらく	adv
インセンティブ	インセンティブ	n
ウハウハ	ウハウハ	vs
カサカサ	カサカサ	vs
カスタード	カスタード	n
カルビ	カルビ	n
ギンギン	ギンギン	adv
クウェート	クウェート	n
グリス	グリース	n
コンソメ	コンソメ	n
コンデンサ	コンデンサ	n
サブタイトル	サブタイトル	n
サボ	サボ	n
シメ	シメ	n
シュレッダー	シュレッダー	n
